start station name,start_lat,start_lng,end_lat,end_lng,NTACode
6 Ave & W 45 St,40.756951,-73.98263100000001,40.75892386377695,-73.96226227283478,MN17
7 Ave & Central Park South,40.7667405590595,-73.9790689945221,40.74286877312112,-73.98918628692627,MN17
W 51 St & 6 Ave,40.7606597,-73.98042047,40.77140426,-73.9535166,MN17
W 31 St & 7 Ave,40.749156,-73.9916,40.751872999999996,-73.97770600000001,MN17
E 48 St & 5 Ave,40.75724567911726,-73.97805914282799,40.768333,-73.992573,MN17
E 48 St & 5 Ave,40.75724567911726,-73.97805914282799,40.7919557,-73.968087,MN17
Broadway & W 36 St,40.75097711,-73.98765428,40.75019995,-73.99093085,MN17
W 42 St & 6 Ave,40.75492,-73.98455,40.759125,-73.96265799999999,MN17
Broadway & W 41 St,40.75513557,-73.98658032,40.763025942805186,-73.97209525108337,MN17
W 41 St & 8 Ave,40.75640548,-73.9900262,40.763189000000004,-73.978434,MN17
W 33 St & 7 Ave,40.75019995,-73.99093085,40.675832943912894,-74.01472628116608,MN17
Madison Av & E 51 St,40.75863,-73.97513000000001,40.75513557,-73.98658032,MN17
Grand Army Plaza & Central Park S,40.764397100000004,-73.97371465,40.779668090073116,-73.98093044757842,MN17
6 Ave & W 34 St,40.74964,-73.98805,40.75594159,-74.0021163,MN17
W 55 St & 6 Ave,40.763189000000004,-73.978434,40.783786,-73.981687,MN17
Broadway & W 58 St,40.76695317,-73.98169333,40.756951,-73.98263100000001,MN17
E 33 St & 5 Ave,40.74765947,-73.98490707,40.75299641,-73.98721619,MN17
Broadway & W 29 St,40.7462009,-73.98855723,40.74173969,-73.99415556,MN17
W 31 St & 7 Ave,40.749156,-73.9916,40.744219,-73.97121214,MN17
W 33 St & 7 Ave,40.75019995,-73.99093085,40.751872999999996,-73.97770600000001,MN17
Grand Army Plaza & Central Park S,40.764397100000004,-73.97371465,40.76915505,-73.98191841,MN17
W 41 St & 8 Ave,40.75640548,-73.9900262,40.75640548,-73.9900262,MN17
Broadway & W 56 St,40.7652654,-73.98192338,40.729514962249496,-73.99075269699097,MN17
Broadway & W 37 St,40.75172632,-73.98753523,40.741459000000006,-73.983293,MN17
Broadway & W 49 St,40.76068327096592,-73.98452728986742,40.789621999999994,-73.97757,MN17
W 41 St & 8 Ave,40.75640548,-73.9900262,40.76132983124814,-73.97982001304626,MN17
Broadway & W 56 St,40.7652654,-73.98192338,40.77282817,-73.96685276,MN17
W 48 St & Rockefeller Plaza,40.757936462436746,-73.97960275411606,40.744219,-73.97121214,MN17
6 Ave & W 33 St,40.74901271,-73.98848395,40.8086249,-73.9596214,MN17
W 52 St & 6 Ave,40.76132983124814,-73.97982001304626,40.76132983124814,-73.97982001304626,MN17
6 Ave & W 33 St,40.74901271,-73.98848395,40.75594159,-74.0021163,MN17
6 Ave & W 33 St,40.74901271,-73.98848395,40.752694,-74.002353,MN17
Broadway & W 49 St,40.76068327096592,-73.98452728986742,40.7462009,-73.98855723,MN17
W 37 St & 5 Ave,40.75038009,-73.98338988,40.780577990103346,-73.98562431335448,MN17
Broadway & W 58 St,40.76695317,-73.98169333,40.75714758,-73.97207836,MN17
E 33 St & 5 Ave,40.74765947,-73.98490707,40.74394314,-73.97966069,MN17
W 48 St & Rockefeller Plaza,40.757936462436746,-73.97960275411606,40.76584941,-73.98690506,MN17
W 33 St & 7 Ave,40.75019995,-73.99093085,40.74311555376486,-73.98215353488922,MN17
W 31 St & 7 Ave,40.749156,-73.9916,40.728846000000004,-74.00859100000001,MN17
W 27 St & 7 Ave,40.746646999999996,-73.993915,40.74691959,-74.00451887,MN17
Grand Army Plaza & Central Park S,40.764397100000004,-73.97371465,40.77579376683666,-73.97620573639871,MN17
Broadway & W 37 St,40.75172632,-73.98753523,40.76068327096592,-73.98452728986742,MN17
W 52 St & 6 Ave,40.76132983124814,-73.97982001304626,40.77140426,-73.9535166,MN17
E 56 St & Madison Ave,40.761573,-73.972628,40.761227399999996,-73.96094022,MN17
6 Ave & W 34 St,40.74964,-73.98805,40.74901271,-73.98848395,MN17
Broadway & W 29 St,40.7462009,-73.98855723,40.751872999999996,-73.97770600000001,MN17
E 53 St & Madison Ave,40.75971079999999,-73.97402311,40.7691572,-73.96703464,MN17
W 52 St & 6 Ave,40.76132983124814,-73.97982001304626,40.76663814,-73.95348296,MN17
5 Ave & E 29 St,40.7451677,-73.98683077,40.752694,-74.002353,MN17
Broadway & W 56 St,40.7652654,-73.98192338,40.76370739,-73.9851615,MN17
Broadway & W 29 St,40.7462009,-73.98855723,40.74901271,-73.98848395,MN17
W 42 St & 6 Ave,40.75492,-73.98455,40.73726186,-73.99238967,MN17
Broadway & W 38 St,40.75299641,-73.98721619,40.76873687,-73.96119945,MN17
W 27 St & 7 Ave,40.746646999999996,-73.993915,40.76068327096592,-73.98452728986742,MN17
W 33 St & 7 Ave,40.75019995,-73.99093085,40.75492,-73.98455,MN17
W 27 St & 7 Ave,40.746646999999996,-73.993915,40.74487634,-73.99529885,MN17
W 41 St & 8 Ave,40.75640548,-73.9900262,40.75828065,-73.97069431,MN17
W 52 St & 6 Ave,40.76132983124814,-73.97982001304626,40.76095756,-73.96724467,MN17
E 33 St & 5 Ave,40.74765947,-73.98490707,40.72210378668603,-73.99724900722505,MN17
6 Ave & W 45 St,40.756951,-73.98263100000001,40.75898481399634,-73.99379968643187,MN17
6 Ave & W 33 St,40.74901271,-73.98848395,40.7734066,-73.97782542,MN17
Broadway & W 56 St,40.7652654,-73.98192338,40.801694,-73.957145,MN17
Broadway & W 41 St,40.75513557,-73.98658032,40.760339,-73.9222427,MN17
W 27 St & 7 Ave,40.746646999999996,-73.993915,40.749156,-73.9916,MN17
Broadway & W 41 St,40.75513557,-73.98658032,40.78524672,-73.97667321,MN17
W 47 St & 6 Ave,40.758396999999995,-73.98255,40.75724567911726,-73.97805914282799,MN17
6 Ave & W 33 St,40.74901271,-73.98848395,40.75513557,-73.98658032,MN17
W 37 St & 5 Ave,40.75038009,-73.98338988,40.732647,-73.99011,MN17
Broadway & W 49 St,40.76068327096592,-73.98452728986742,40.740343200000005,-73.98955109,MN17
Broadway & W 56 St,40.7652654,-73.98192338,40.7451677,-73.98683077,MN17
Broadway & W 51 St,40.76228826,-73.98336183,40.773763,-73.96222088,MN17
Broadway & W 53 St,40.76344058,-73.98268129,40.76915505,-73.98191841,MN17
W 37 St & 5 Ave,40.75038009,-73.98338988,40.735445,-73.99431,MN17
W 42 St & 6 Ave,40.75492,-73.98455,40.75660359,-73.9979009,MN17
Broadway & W 56 St,40.7652654,-73.98192338,40.74691959,-74.00451887,MN17
E 58 St & Madison Ave,40.763025942805186,-73.97209525108337,40.75763227739443,-73.9693057537079,MN17
7 Ave & Central Park South,40.7667405590595,-73.9790689945221,40.8021174,-73.9681805305,MN17
6 Ave & W 33 St,40.74901271,-73.98848395,40.745712100000006,-73.98194829,MN17
Broadway & W 49 St,40.76068327096592,-73.98452728986742,40.74394314,-73.97966069,MN17
W 52 St & 6 Ave,40.76132983124814,-73.97982001304626,40.755293,-73.967641,MN17
E 56 St & Madison Ave,40.761573,-73.972628,40.73726186,-73.99238967,MN17
Broadway & W 41 St,40.75513557,-73.98658032,40.75066386,-74.00176802,MN17
Broadway & W 38 St,40.75299641,-73.98721619,40.76227205,-73.98788205,MN17
W 52 St & 6 Ave,40.76132983124814,-73.97982001304626,40.749156,-73.9916,MN17
Broadway & W 49 St,40.76068327096592,-73.98452728986742,40.79343370000001,-73.94945003,MN17
W 48 St & Rockefeller Plaza,40.757936462436746,-73.97960275411606,40.76370739,-73.9851615,MN17
W 52 St & 6 Ave,40.76132983124814,-73.97982001304626,40.77748046,-73.98288594,MN17
W 31 St & 7 Ave,40.749156,-73.9916,40.77118287540658,-73.96409422159195,MN17
W 40 St & 5 Ave,40.752269,-73.982079,40.7462009,-73.98855723,MN17
Broadway & W 49 St,40.76068327096592,-73.98452728986742,40.75660359,-73.9979009,MN17
5 Ave & E 29 St,40.7451677,-73.98683077,40.73587678,-73.98205027,MN17
E 33 St & 5 Ave,40.74765947,-73.98490707,40.752165280621966,-73.97992193698882,MN17
6 Ave & W 33 St,40.74901271,-73.98848395,40.799484,-73.955613,MN17
Broadway & W 38 St,40.75299641,-73.98721619,40.72621788,-73.98379855,MN17
6 Ave & W 45 St,40.756951,-73.98263100000001,40.73804614248277,-73.99642959237099,MN17
W 27 St & 7 Ave,40.746646999999996,-73.993915,40.751551,-73.993934,MN17
6 Ave & W 33 St,40.74901271,-73.98848395,40.75097711,-73.98765428,MN17
Broadway & W 38 St,40.75299641,-73.98721619,40.75019995,-73.99093085,MN17
Broadway & W 56 St,40.7652654,-73.98192338,40.75929124,-73.98859651,MN17
W 42 St & 6 Ave,40.75492,-73.98455,40.75898481399634,-73.99379968643187,MN17
7 Ave & Central Park South,40.7667405590595,-73.9790689945221,40.76344058,-73.98268129,MN17
Broadway & W 38 St,40.75299641,-73.98721619,40.7451677,-73.98683077,MN17
W 51 St & 6 Ave,40.7606597,-73.98042047,40.73342399437081,-74.00851495563984,MN17
W 27 St & 7 Ave,40.746646999999996,-73.993915,40.746646999999996,-73.993915,MN17
W 48 St & Rockefeller Plaza,40.757936462436746,-73.97960275411606,40.74322681432173,-73.97449783980845,MN17
W 52 St & 6 Ave,40.76132983124814,-73.97982001304626,40.7806284,-73.9521667,MN17
W 44 St & 5 Ave,40.75500254,-73.98014437,40.76030096,-73.99884222,MN17
Broadway & W 49 St,40.76068327096592,-73.98452728986742,40.74238787,-73.99726235,MN17
E 48 St & 5 Ave,40.75724567911726,-73.97805914282799,40.766368,-73.971518,MN17
Broadway & W 29 St,40.7462009,-73.98855723,40.76269882,-73.99301222,MN17
W 33 St & 7 Ave,40.75019995,-73.99093085,40.745712100000006,-73.98194829,MN17
E 56 St & Madison Ave,40.761573,-73.972628,40.74395411,-73.99144871,MN17
E 58 St & Madison Ave,40.763025942805186,-73.97209525108337,40.76068327096592,-73.98452728986742,MN17
6 Ave & W 33 St,40.74901271,-73.98848395,40.74311555376486,-73.98215353488922,MN17
Broadway & W 53 St,40.76344058,-73.98268129,40.76695317,-73.98169333,MN17
W 41 St & 8 Ave,40.75640548,-73.9900262,40.768254,-73.988639,MN17
W 40 St & 5 Ave,40.752269,-73.982079,40.750072700000004,-73.99839279,MN17
W 36 St & 7 Ave,40.752148999999996,-73.98953900000001,40.752148999999996,-73.98953900000001,MN17
Broadway & W 38 St,40.75299641,-73.98721619,40.75929124,-73.98859651,MN17
W 42 St & 6 Ave,40.75492,-73.98455,40.75066386,-74.00176802,MN17
Broadway & W 41 St,40.75513557,-73.98658032,40.75898481399634,-73.99379968643187,MN17
W 27 St & 7 Ave,40.746646999999996,-73.993915,40.74317449,-74.00366443,MN17
6 Ave & W 45 St,40.756951,-73.98263100000001,40.77118287540658,-73.96409422159195,MN17
W 41 St & 8 Ave,40.75640548,-73.9900262,40.75022392,-73.97121414,MN17
Broadway & W 58 St,40.76695317,-73.98169333,40.76915505,-73.98191841,MN17
Broadway & W 51 St,40.76228826,-73.98336183,40.762009,-73.996975,MN17
Broadway & W 29 St,40.7462009,-73.98855723,40.74173969,-73.99415556,MN17
W 31 St & 7 Ave,40.749156,-73.9916,40.76873687,-73.96119945,MN17
Broadway & W 51 St,40.76228826,-73.98336183,40.7277140777778,-74.01129573583603,MN17
Grand Army Plaza & Central Park S,40.764397100000004,-73.97371465,40.7987859,-73.9523,MN17
Broadway & W 58 St,40.76695317,-73.98169333,40.75828065,-73.97069431,MN17
W 40 St & 5 Ave,40.752269,-73.982079,40.747573958954796,-73.97880077362059,MN17
W 31 St & 7 Ave,40.749156,-73.9916,40.73624527,-73.98473765,MN17
E 53 St & Madison Ave,40.75971079999999,-73.97402311,40.76095756,-73.96724467,MN17
Broadway & W 53 St,40.76344058,-73.98268129,40.76370739,-73.9851615,MN17
Broadway & W 38 St,40.75299641,-73.98721619,40.7734066,-73.97782542,MN17
Broadway & W 56 St,40.7652654,-73.98192338,40.77237,-73.99005,MN17
Broadway & W 38 St,40.75299641,-73.98721619,40.75660359,-73.9979009,MN17
Broadway & W 58 St,40.76695317,-73.98169333,40.77579376683666,-73.97620573639871,MN17
E 53 St & Madison Ave,40.75971079999999,-73.97402311,40.75971079999999,-73.97402311,MN17
W 41 St & 8 Ave,40.75640548,-73.9900262,40.758396999999995,-73.98255,MN17
5 Ave & E 29 St,40.7451677,-73.98683077,40.74734825,-73.99723551,MN17
Broadway & W 58 St,40.76695317,-73.98169333,40.74487634,-73.99529885,MN17
W 42 St & 6 Ave,40.75492,-73.98455,40.771496710544405,-73.99046033620834,MN17
Broadway & W 56 St,40.7652654,-73.98192338,40.71625008,-74.0091059,MN17
Grand Army Plaza & Central Park S,40.764397100000004,-73.97371465,40.7667405590595,-73.9790689945221,MN17
7 Ave & Central Park South,40.7667405590595,-73.9790689945221,40.77632142182271,-73.96427392959596,MN17
W 31 St & 7 Ave,40.749156,-73.9916,40.749156,-73.9916,MN17
Broadway & W 56 St,40.7652654,-73.98192338,40.77118287540658,-73.96409422159195,MN17
W 33 St & 7 Ave,40.75019995,-73.99093085,40.74901271,-73.98848395,MN17
E 43 St & 5 Ave,40.754120810779256,-73.98025184869765,40.7667405590595,-73.9790689945221,MN17
Broadway & W 58 St,40.76695317,-73.98169333,40.76009437,-73.99461843,MN17
6 Ave & W 45 St,40.756951,-73.98263100000001,40.78476,-73.969862,MN17
Broadway & W 37 St,40.75172632,-73.98753523,40.71602118,-73.99974372,MN17
W 55 St & 6 Ave,40.763189000000004,-73.978434,40.756951,-73.98263100000001,MN17
W 44 St & 5 Ave,40.75500254,-73.98014437,40.75660359,-73.9979009,MN17
Broadway & W 49 St,40.76068327096592,-73.98452728986742,40.770513,-73.988038,MN17
Broadway & W 56 St,40.7652654,-73.98192338,40.72740794,-73.98142006,MN17
Madison Av & E 51 St,40.75863,-73.97513000000001,40.77579376683666,-73.97620573639871,MN17
Broadway & W 37 St,40.75172632,-73.98753523,40.78476,-73.969862,MN17
Broadway & W 58 St,40.76695317,-73.98169333,40.804213,-73.96699104,MN17
W 27 St & 7 Ave,40.746646999999996,-73.993915,40.70858894240581,-74.00935482235809,MN17
W 33 St & 7 Ave,40.75019995,-73.99093085,40.75255434,-73.97282625,MN17
W 37 St & 5 Ave,40.75038009,-73.98338988,40.777507027547976,-73.98888587951659,MN17
Broadway & W 38 St,40.75299641,-73.98721619,40.7671863,-73.9373554,MN17
7 Ave & Central Park South,40.7667405590595,-73.9790689945221,40.79017948095081,-73.97288918495178,MN17
E 56 St & Madison Ave,40.761573,-73.972628,40.77477944895728,-73.95427465438844,MN17
Broadway & W 29 St,40.7462009,-73.98855723,40.715815500000005,-73.99422366,MN17
W 33 St & 7 Ave,40.75019995,-73.99093085,40.752269,-73.982079,MN17
Broadway & W 51 St,40.76228826,-73.98336183,40.754623240291046,-73.99516761302948,MN17
Broadway & W 58 St,40.76695317,-73.98169333,40.76068327096592,-73.98452728986742,MN17
E 50 St & Park Ave,40.757334,-73.974235,40.7867947,-73.977112,MN17
6 Ave & W 34 St,40.74964,-73.98805,40.734814,-73.992085,MN17
W 33 St & 7 Ave,40.75019995,-73.99093085,40.728846000000004,-74.00859100000001,MN17
6 Ave & W 34 St,40.74964,-73.98805,40.7734066,-73.97782542,MN17
W 47 St & 6 Ave,40.758396999999995,-73.98255,40.73020660529954,-73.99102628231049,MN17
Broadway & W 41 St,40.75513557,-73.98658032,40.76312584,-73.96526895,MN17
W 33 St & 7 Ave,40.75019995,-73.99093085,40.736502,-73.97809472,MN17
E 53 St & Madison Ave,40.75971079999999,-73.97402311,40.74290902,-73.97706058,MN17
W 33 St & 7 Ave,40.75019995,-73.99093085,40.74964,-73.98805,MN17
Broadway & W 36 St,40.75097711,-73.98765428,40.76663814,-73.95348296,MN17
Broadway & W 53 St,40.76344058,-73.98268129,40.76500525,-73.95818491,MN17
W 31 St & 7 Ave,40.749156,-73.9916,40.74322681432173,-73.97449783980845,MN17
Grand Army Plaza & Central Park S,40.764397100000004,-73.97371465,40.78307,-73.95939,MN17
W 55 St & 6 Ave,40.763189000000004,-73.978434,40.76132983124814,-73.97982001304626,MN17
E 50 St & Park Ave,40.757334,-73.974235,40.7390169121,-74.0026376103,MN17
6 Ave & W 45 St,40.756951,-73.98263100000001,40.74901271,-73.98848395,MN17
6 Ave & W 33 St,40.74901271,-73.98848395,40.75513557,-73.98658032,MN17
Broadway & W 56 St,40.7652654,-73.98192338,40.76009437,-73.99461843,MN17
W 55 St & 6 Ave,40.763189000000004,-73.978434,40.76227205,-73.98788205,MN17
Broadway & W 53 St,40.76344058,-73.98268129,40.745712100000006,-73.98194829,MN17
7 Ave & Central Park South,40.7667405590595,-73.9790689945221,40.77237,-73.99005,MN17
W 55 St & 6 Ave,40.763189000000004,-73.978434,40.75797322,-73.96603308,MN17
W 41 St & 8 Ave,40.75640548,-73.9900262,40.797372100000004,-73.97041192,MN17
E 50 St & Park Ave,40.757334,-73.974235,40.74765947,-73.98490707,MN17
Madison Av & E 51 St,40.75863,-73.97513000000001,40.72779126,-73.98564945,MN17
E 43 St & 5 Ave,40.754120810779256,-73.98025184869765,40.666207799999995,-73.98199886,MN17
W 40 St & 5 Ave,40.752269,-73.982079,40.757334,-73.974235,MN17
W 36 St & 7 Ave,40.752148999999996,-73.98953900000001,40.752148999999996,-73.98953900000001,MN17
W 36 St & 7 Ave,40.752148999999996,-73.98953900000001,40.76030096,-73.99884222,MN17
Broadway & W 56 St,40.7652654,-73.98192338,40.770513,-73.988038,MN17
W 40 St & 5 Ave,40.752269,-73.982079,40.75019995,-73.99093085,MN17
Grand Army Plaza & Central Park S,40.764397100000004,-73.97371465,40.7451677,-73.98683077,MN17
6 Ave & W 33 St,40.74901271,-73.98848395,40.7381765,-73.97738662,MN17
Broadway & W 36 St,40.75097711,-73.98765428,40.7746671,-73.98470567,MN17
Broadway & W 51 St,40.76228826,-73.98336183,40.75640548,-73.9900262,MN17
W 47 St & 6 Ave,40.758396999999995,-73.98255,40.805159,-73.95469200000001,MN17
6 Ave & W 34 St,40.74964,-73.98805,40.75660359,-73.9979009,MN17
6 Ave & W 33 St,40.74901271,-73.98848395,40.77118287540658,-73.96409422159195,MN17
W 44 St & 5 Ave,40.75500254,-73.98014437,40.76350532,-73.97109243,MN17
Broadway & W 58 St,40.76695317,-73.98169333,40.77515953434235,-73.98918695747851,MN17
W 42 St & 6 Ave,40.75492,-73.98455,40.78524672,-73.97667321,MN17
W 37 St & 5 Ave,40.75038009,-73.98338988,40.76590936,-73.97634151,MN17
Broadway & W 56 St,40.7652654,-73.98192338,40.78307,-73.95939,MN17
6 Ave & W 34 St,40.74964,-73.98805,40.76030096,-73.99884222,MN17
6 Ave & W 45 St,40.756951,-73.98263100000001,40.77748046,-73.98288594,MN17
W 37 St & 5 Ave,40.75038009,-73.98338988,40.746646999999996,-73.993915,MN17
W 31 St & 7 Ave,40.749156,-73.9916,40.7462009,-73.98855723,MN17
6 Ave & W 45 St,40.756951,-73.98263100000001,40.755293,-73.967641,MN17
W 41 St & 8 Ave,40.75640548,-73.9900262,40.75299641,-73.98721619,MN17
W 44 St & 5 Ave,40.75500254,-73.98014437,40.75510267,-73.97498696,MN17
W 31 St & 7 Ave,40.749156,-73.9916,40.70862144,-74.00722156,MN17
Broadway & W 58 St,40.76695317,-73.98169333,40.79017948095081,-73.97288918495178,MN17
Broadway & W 37 St,40.75172632,-73.98753523,40.74290902,-73.97706058,MN17
W 40 St & 5 Ave,40.752269,-73.982079,40.73704984,-73.99009296,MN17
W 33 St & 7 Ave,40.75019995,-73.99093085,40.73587678,-73.98205027,MN17
Grand Army Plaza & Central Park S,40.764397100000004,-73.97371465,40.763189000000004,-73.978434,MN17
6 Ave & W 33 St,40.74901271,-73.98848395,40.76009437,-73.99461843,MN17
Broadway & W 58 St,40.76695317,-73.98169333,40.75863,-73.97513000000001,MN17
6 Ave & W 33 St,40.74901271,-73.98848395,40.71044554,-73.96525063,MN17
W 31 St & 7 Ave,40.749156,-73.9916,40.74475148,-73.99915362,MN17
7 Ave & Central Park South,40.7667405590595,-73.9790689945221,40.752148999999996,-73.98953900000001,MN17
Broadway & W 56 St,40.7652654,-73.98192338,40.768254,-73.988639,MN17
Broadway & W 58 St,40.76695317,-73.98169333,40.75500254,-73.98014437,MN17
W 47 St & 6 Ave,40.758396999999995,-73.98255,40.77037429999999,-73.9286078,MN17
Madison Av & E 51 St,40.75863,-73.97513000000001,40.7724607,-73.9468208,MN17
6 Ave & W 33 St,40.74901271,-73.98848395,40.74734825,-73.99723551,MN17
7 Ave & Central Park South,40.7667405590595,-73.9790689945221,40.751872999999996,-73.97770600000001,MN17
W 40 St & 5 Ave,40.752269,-73.982079,40.75640548,-73.9900262,MN17
W 55 St & 6 Ave,40.763189000000004,-73.978434,40.75898481399634,-73.99379968643187,MN17
E 48 St & 5 Ave,40.75724567911726,-73.97805914282799,40.72966729392978,-73.98067966103555,MN17
W 55 St & 6 Ave,40.763189000000004,-73.978434,40.77163851,-73.98261428,MN17
E 33 St & 5 Ave,40.74765947,-73.98490707,40.72506551015475,-73.97515833377837,MN17
W 52 St & 6 Ave,40.76132983124814,-73.97982001304626,40.7919557,-73.968087,MN17
5 Ave & E 29 St,40.7451677,-73.98683077,40.7284186,-73.98713956,MN17
6 Ave & W 45 St,40.756951,-73.98263100000001,40.75756989999999,-73.99098507,MN17
Broadway & W 53 St,40.76344058,-73.98268129,40.74964,-73.98805,MN17
E 48 St & 5 Ave,40.75724567911726,-73.97805914282799,40.73726186,-73.99238967,MN17
6 Ave & W 45 St,40.756951,-73.98263100000001,40.77140426,-73.9535166,MN17
6 Ave & W 45 St,40.756951,-73.98263100000001,40.76095756,-73.96724467,MN17
7 Ave & Central Park South,40.7667405590595,-73.9790689945221,40.76669671,-73.99061728,MN17
7 Ave & Central Park South,40.7667405590595,-73.9790689945221,40.77579376683666,-73.97620573639871,MN17
E 43 St & 5 Ave,40.754120810779256,-73.98025184869765,40.73704984,-73.99009296,MN17
W 51 St & Rockefeller Plaza,40.75969995906254,-73.9780819416046,40.735445,-73.99431,MN17
6 Ave & W 34 St,40.74964,-73.98805,40.7505853470215,-73.9946848154068,MN17
5 Ave & E 29 St,40.7451677,-73.98683077,40.7451677,-73.98683077,MN17
E 56 St & Madison Ave,40.761573,-73.972628,40.70463334,-74.01361706,MN17
W 27 St & 7 Ave,40.746646999999996,-73.993915,40.742751796489955,-73.98471571505071,MN17
